id_reserva,data_reserva,id_cliente,roteiro,modalidade,n_pessoas,mes_viagem,valor_total_R$,custo_operacional_R$,canal_origem,status
RES017812,2022-02-24,CLI018520,Caminho Primitivo,Premium,3,Fevereiro,36100,24482,WhatsApp,Concluída
RES017813,2020-12-25,CLI027745,Caminho Primitivo,Guiado,2,Dezembro,34801,22815,TikTok,Concluída
RES017814,2021-07-03,CLI006426,Caminho Francês,Autoguiado,1,Julho,17405,12599,TikTok,Concluída
RES017815,2021-01-15,CLI028051,Caminho do Norte,Premium,3,Janeiro,51336,30309,TikTok,Reagendada
RES017816,2026-04-18,CLI014462,Caminho Francês,Autoguiado,2,Abril,27632,17783,WhatsApp,Concluída
RES017817,2021-02-21,CLI006547,Via Francigena,Autoguiado,2,Fevereiro,26761,16227,YouTube,Concluída
RES017818,2026-02-21,CLI017858,Via Francigena,Guiado,4,Fevereiro,60804,46167,Instagram,Concluída
RES017819,2020-10-31,CLI007790,Caminho Francês,Premium,3,Outubro,42445,25652,TikTok,Concluída
RES017820,2023-07-18,CLI022980,Caminho do Norte,Guiado,3,Julho,40402,27242,Facebook,Concluída
RES017821,2021-10-01,CLI010558,Caminho Português,Autoguiado,3,Outubro,27561,16285,Instagram,Concluída
RES017822,2025-08-28,CLI013054,Caminho do Norte,Autoguiado,3,Agosto,32654,20042,WhatsApp,Concluída
RES017823,2020-06-08,CLI002412,Caminho do Norte,Premium,1,Junho,17005,10636,WhatsApp,Concluída
RES017824,2023-02-11,CLI027288,Caminho Francês,Guiado,2,Fevereiro,25749,18326,Indicação,Concluída
RES017825,2021-07-29,CLI009543,Via Francigena,Premium,4,Julho,66156,43404,TikTok,Reagendada
RES017826,2020-12-26,CLI029658,Caminho Português,Guiado,2,Dezembro,25231,18055,Indicação,Cancelada
RES017827,2026-09-07,CLI023552,Caminho Português,Guiado,3,Setembro,29637,22996,Google,Reagendada
RES017828,2023-05-30,CLI000206,Caminho Primitivo,Premium,2,Maio,28148,19166,WhatsApp,Concluída
RES017829,2020-03-04,CLI010774,Caminho Francês,Guiado,2,Março,33556,24783,Google,Concluída
RES017830,2025-12-20,CLI004242,Caminho Primitivo,Autoguiado,2,Dezembro,29504,18664,TikTok,Concluída
RES017831,2023-01-23,CLI003276,Via Francigena,Premium,3,Janeiro,51596,34778,Instagram,Cancelada
RES017832,2025-07-14,CLI004310,Caminho Francês,Autoguiado,4,Julho,66973,45590,TikTok,Concluída
RES017833,2022-12-28,CLI017530,Caminho Francês,Autoguiado,2,Dezembro,30176,22901,Google,Concluída
RES017834,2025-06-15,CLI003517,Caminho Português,Guiado,2,Junho,21171,14813,Google,Concluída
RES017835,2021-10-01,CLI023096,Caminho do Norte,Guiado,3,Outubro,37317,22474,TikTok,Concluída
RES017836,2021-08-30,CLI006304,Caminho Primitivo,Autoguiado,3,Agosto,47927,32545,Google,Concluída
RES017837,2024-05-27,CLI006270,Caminho Francês,Premium,5,Maio,97340,63218,Instagram,Concluída
RES017838,2021-02-08,CLI029164,Caminho do Norte,Autoguiado,3,Fevereiro,27363,19020,TikTok,Concluída
RES017839,2024-09-15,CLI029093,Caminho do Norte,Guiado,2,Setembro,30506,20469,Google,Cancelada
RES017840,2024-11-18,CLI013086,Caminho Português,Autoguiado,2,Novembro,18867,12076,TikTok,Concluída
RES017841,2021-02-05,CLI021522,Caminho Francês,Autoguiado,2,Fevereiro,21916,16316,TikTok,Concluída
RES017842,2022-09-18,CLI029211,Caminho Primitivo,Premium,3,Setembro,54702,35125,Instagram,Concluída
RES017843,2025-04-07,CLI001833,Caminho do Norte,Premium,1,Abril,14551,10391,Google,Concluída
RES017844,2021-03-01,CLI023453,Via Francigena,Autoguiado,2,Março,25746,19450,Google,Concluída
RES017845,2023-06-26,CLI002131,Caminho Francês,Guiado,2,Junho,33956,25067,Indicação,Concluída
RES017846,2025-02-28,CLI005083,Caminho Português,Autoguiado,3,Fevereiro,33194,19860,WhatsApp,Concluída
RES017847,2026-08-05,CLI019396,Caminho Primitivo,Autoguiado,2,Agosto,28892,19271,Google,Concluída
RES017848,2023-12-28,CLI025075,Caminho Francês,Autoguiado,3,Dezembro,34339,25321,WhatsApp,Concluída
RES017849,2024-06-15,CLI012321,Caminho Primitivo,Autoguiado,1,Junho,11998,7250,Google,Concluída
RES017850,2020-10-13,CLI004803,Caminho Francês,Guiado,3,Outubro,52024,30559,TikTok,Concluída
RES017851,2023-11-23,CLI020718,Via Francigena,Autoguiado,4,Novembro,40092,30763,WhatsApp,Cancelada
RES017852,2026-04-29,CLI007226,Caminho Português,Autoguiado,2,Abril,18374,14046,Facebook,Concluída
RES017853,2022-12-13,CLI011723,Caminho do Norte,Premium,2,Dezembro,39849,30768,Facebook,Concluída
RES017854,2022-05-10,CLI028989,Caminho Francês,Premium,2,Maio,34844,21580,Facebook,Concluída
RES017855,2024-09-24,CLI018886,Caminho do Norte,Guiado,1,Setembro,13064,9216,Google,Cancelada
RES017856,2020-01-31,CLI022395,Caminho Português,Premium,2,Janeiro,24502,17722,TikTok,Concluída
RES017857,2026-07-07,CLI008872,Caminho Português,Autoguiado,1,Julho,12720,8835,TikTok,Concluída
RES017858,2022-02-27,CLI005468,Caminho do Norte,Guiado,2,Fevereiro,28952,20591,Google,Concluída
RES017859,2021-06-28,CLI011948,Via Francigena,Guiado,1,Junho,17509,10901,Indicação,Concluída
RES017860,2022-01-24,CLI000831,Caminho do Norte,Guiado,2,Janeiro,28005,21576,WhatsApp,Concluída
RES017861,2022-07-29,CLI024603,Caminho do Norte,Guiado,2,Julho,36916,23222,TikTok,Concluída
RES017862,2024-03-08,CLI017283,Caminho do Norte,Guiado,5,Março,59295,38301,Google,Concluída
RES017863,2025-12-22,CLI027612,Caminho do Norte,Premium,3,Dezembro,57272,43192,Google,Concluída
RES017864,2024-07-17,CLI004077,Caminho do Norte,Autoguiado,5,Julho,72180,44674,Facebook,Concluída
RES017865,2023-07-03,CLI010448,Caminho Primitivo,Guiado,2,Julho,27430,19530,WhatsApp,Concluída
RES017866,2022-07-07,CLI026471,Caminho Francês,Premium,4,Julho,86908,62843,Instagram,Concluída
RES017867,2024-11-14,CLI001772,Via Francigena,Guiado,6,Novembro,78355,58927,WhatsApp,Concluída
RES017868,2026-10-17,CLI019154,Caminho Português,Guiado,1,Outubro,10176,6629,Indicação,Concluída
RES017869,2023-06-03,CLI022966,Caminho Francês,Autoguiado,2,Junho,23555,14412,Facebook,Concluída
RES017870,2026-10-16,CLI020155,Via Francigena,Guiado,3,Outubro,39177,28807,YouTube,Concluída
RES017871,2026-10-20,CLI012707,Caminho Português,Premium,2,Outubro,26585,16394,TikTok,Concluída
RES017872,2026-08-15,CLI018918,Caminho Francês,Premium,2,Agosto,37856,28657,Facebook,Concluída
RES017873,2021-01-27,CLI015529,Caminho do Norte,Guiado,2,Janeiro,31757,23981,Facebook,Concluída
RES017874,2020-01-31,CLI002882,Via Francigena,Autoguiado,2,Janeiro,27139,19163,WhatsApp,Concluída
RES017875,2025-09-20,CLI018972,Caminho Português,Autoguiado,2,Setembro,19852,13181,Instagram,Concluída
RES017876,2025-05-11,CLI015242,Caminho Português,Premium,6,Maio,92256,70907,Instagram,Concluída
RES017877,2021-01-31,CLI021445,Caminho do Norte,Autoguiado,2,Janeiro,19615,13578,Facebook,Concluída
RES017878,2026-10-19,CLI026774,Caminho do Norte,Guiado,2,Outubro,28630,17708,WhatsApp,Concluída
RES017879,2025-10-30,CLI013172,Caminho do Norte,Premium,2,Outubro,25444,15831,YouTube,Cancelada
RES017880,2025-12-22,CLI016741,Caminho Primitivo,Premium,1,Dezembro,17768,13800,Instagram,Concluída
RES017881,2020-03-10,CLI004050,Caminho Primitivo,Autoguiado,1,Março,10786,7879,TikTok,Concluída
RES017882,2024-01-15,CLI025685,Caminho Francês,Guiado,5,Janeiro,72716,54537,TikTok,Concluída
RES017883,2022-11-04,CLI000200,Caminho Português,Premium,2,Novembro,28668,21333,Google,Concluída
RES017884,2021-03-23,CLI009702,Caminho Português,Autoguiado,1,Março,8544,5893,Facebook,Concluída
RES017885,2021-08-22,CLI016881,Via Francigena,Guiado,3,Agosto,57024,42183,Google,Concluída
RES017886,2021-07-25,CLI019524,Caminho Francês,Autoguiado,3,Julho,42284,31784,Facebook,Concluída
RES017887,2021-08-05,CLI020513,Caminho Francês,Autoguiado,3,Agosto,40298,25435,Google,Concluída
RES017888,2021-04-14,CLI017566,Caminho do Norte,Autoguiado,2,Abril,25845,16449,Indicação,Reagendada
RES017889,2023-01-05,CLI014761,Caminho Português,Guiado,4,Janeiro,41891,29135,WhatsApp,Concluída
RES017890,2022-05-12,CLI006629,Caminho Português,Premium,2,Maio,32835,23641,Instagram,Concluída
RES017891,2022-08-03,CLI027783,Caminho Primitivo,Guiado,4,Agosto,75500,51939,Google,Concluída
RES017892,2025-12-08,CLI018087,Caminho do Norte,Premium,3,Dezembro,56020,42085,Facebook,Concluída
RES017893,2025-01-11,CLI017227,Caminho do Norte,Premium,2,Janeiro,37882,24811,Google,Concluída
RES017894,2020-02-25,CLI003009,Caminho Francês,Autoguiado,3,Fevereiro,36926,27846,TikTok,Concluída
RES017895,2020-08-16,CLI020344,Caminho Primitivo,Autoguiado,2,Agosto,24608,18053,Indicação,Concluída
RES017896,2023-03-12,CLI027035,Caminho Primitivo,Autoguiado,5,Março,50188,30558,Facebook,Concluída
RES017897,2020-01-12,CLI009057,Caminho do Norte,Guiado,2,Janeiro,23627,14897,YouTube,Concluída
RES017898,2025-07-28,CLI013574,Caminho Francês,Premium,5,Julho,89975,68392,Google,Concluída
RES017899,2026-04-08,CLI023727,Caminho Primitivo,Guiado,1,Abril,13000,8929,Facebook,Concluída
RES017900,2020-06-10,CLI003235,Caminho Português,Guiado,5,Junho,63078,49163,WhatsApp,Concluída
RES017901,2020-03-14,CLI028169,Caminho Francês,Premium,2,Março,34688,23858,YouTube,Reagendada
RES017902,2020-03-11,CLI027607,Caminho Primitivo,Premium,4,Março,66424,43940,Facebook,Cancelada
RES017903,2024-06-09,CLI029321,Caminho Francês,Guiado,2,Junho,33158,23676,Indicação,Concluída
RES017904,2020-03-15,CLI022917,Caminho Francês,Autoguiado,1,Março,12848,8532,TikTok,Cancelada
RES017905,2024-06-21,CLI008202,Via Francigena,Premium,1,Junho,20483,12611,Instagram,Concluída
RES017906,2020-11-11,CLI016164,Caminho Primitivo,Autoguiado,2,Novembro,19976,13227,Instagram,Concluída
RES017907,2026-01-17,CLI011607,Caminho do Norte,Premium,4,Janeiro,64058,44755,YouTube,Concluída
RES017908,2020-03-11,CLI012069,Via Francigena,Guiado,5,Março,68365,50806,Indicação,Concluída
RES017909,2024-12-08,CLI025202,Caminho Francês,Autoguiado,1,Dezembro,11777,6961,Facebook,Cancelada
RES017910,2020-01-16,CLI005129,Caminho do Norte,Guiado,1,Janeiro,11813,7153,TikTok,Reagendada
RES017911,2026-11-08,CLI001263,Caminho Primitivo,Autoguiado,2,Novembro,18902,14573,Instagram,Concluída
RES017912,2023-12-25,CLI025815,Caminho Primitivo,Guiado,2,Dezembro,36276,22496,WhatsApp,Concluída
RES017913,2020-08-03,CLI014680,Via Francigena,Guiado,4,Agosto,65543,43993,WhatsApp,Concluída
RES017914,2020-05-14,CLI013130,Caminho do Norte,Autoguiado,1,Maio,13182,8489,Google,Concluída
RES017915,2020-06-09,CLI025539,Caminho do Norte,Autoguiado,4,Junho,56560,43251,Indicação,Cancelada
RES017916,2024-04-28,CLI007423,Caminho Primitivo,Autoguiado,3,Abril,39626,28256,Indicação,Concluída
RES017917,2025-03-08,CLI004454,Via Francigena,Premium,4,Março,73989,57518,Indicação,Concluída
RES017918,2021-01-27,CLI028230,Via Francigena,Guiado,2,Janeiro,34004,20704,TikTok,Concluída
RES017919,2023-12-24,CLI014328,Caminho Francês,Premium,2,Dezembro,36923,25794,Google,Concluída
RES017920,2025-12-05,CLI014583,Caminho Primitivo,Premium,3,Dezembro,66241,49868,Instagram,Concluída
RES017921,2023-08-30,CLI001935,Via Francigena,Autoguiado,6,Agosto,87218,51807,Instagram,Concluída
RES017922,2023-09-24,CLI004542,Caminho Francês,Guiado,1,Setembro,18041,10934,Instagram,Concluída
RES017923,2020-09-19,CLI005627,Caminho Primitivo,Autoguiado,5,Setembro,55308,42989,Facebook,Concluída
RES017924,2025-12-28,CLI017426,Caminho Primitivo,Guiado,2,Dezembro,34064,26330,Indicação,Concluída
RES017925,2021-09-30,CLI012147,Via Francigena,Guiado,4,Setembro,52236,31090,Indicação,Concluída
RES017926,2021-08-27,CLI016687,Via Francigena,Premium,2,Agosto,39213,25223,Facebook,Concluída
RES017927,2020-08-06,CLI006010,Caminho Francês,Premium,2,Agosto,39722,28990,Google,Concluída
RES017928,2025-03-08,CLI010527,Caminho Francês,Guiado,4,Março,48895,31372,TikTok,Concluída
RES017929,2025-06-04,CLI011822,Caminho Francês,Premium,2,Junho,44387,31063,Indicação,Concluída
RES017930,2020-06-17,CLI028740,Caminho do Norte,Premium,4,Junho,73026,43676,WhatsApp,Concluída
RES017931,2025-04-19,CLI011169,Caminho Francês,Guiado,1,Abril,16292,9925,Google,Concluída
RES017932,2026-07-02,CLI028752,Caminho Francês,Autoguiado,1,Julho,17405,10126,Indicação,Concluída
RES017933,2025-04-22,CLI012620,Caminho Português,Autoguiado,2,Abril,18374,12485,Instagram,Concluída
RES017934,2025-12-31,CLI000881,Caminho Português,Guiado,1,Dezembro,12277,8671,Instagram,Concluída
RES017935,2020-02-24,CLI003736,Caminho Primitivo,Guiado,3,Fevereiro,38978,29292,Instagram,Concluída
RES017936,2020-07-13,CLI001095,Caminho Português,Autoguiado,2,Julho,18699,14568,WhatsApp,Concluída
RES017937,2020-05-05,CLI003284,Caminho Primitivo,Autoguiado,3,Maio,29158,22204,YouTube,Concluída
RES017938,2020-12-25,CLI015924,Via Francigena,Autoguiado,5,Dezembro,75791,56653,Facebook,Concluída
RES017939,2020-04-30,CLI018776,Caminho Francês,Autoguiado,4,Abril,61072,44228,Google,Reagendada
RES017940,2026-05-05,CLI015963,Caminho Português,Autoguiado,3,Maio,31996,19109,Google,Concluída
RES017941,2026-10-01,CLI016712,Caminho Português,Guiado,3,Outubro,37651,25228,Facebook,Concluída
RES017942,2023-08-05,CLI001735,Caminho do Norte,Autoguiado,3,Agosto,29990,18390,TikTok,Concluída
RES017943,2024-06-21,CLI002932,Caminho Primitivo,Guiado,3,Junho,46674,31501,Instagram,Cancelada
RES017944,2024-02-14,CLI005871,Caminho Primitivo,Guiado,3,Fevereiro,45292,28551,Google,Concluída
RES017945,2026-12-04,CLI018122,Via Francigena,Guiado,1,Dezembro,17135,13347,Google,Concluída
RES017946,2021-05-31,CLI027669,Caminho Português,Autoguiado,1,Maio,11158,8049,WhatsApp,Concluída
RES017947,2025-12-16,CLI008687,Caminho Primitivo,Autoguiado,3,Dezembro,38748,27394,YouTube,Cancelada
RES017948,2023-09-16,CLI017943,Caminho Português,Guiado,2,Setembro,21539,14958,YouTube,Cancelada
RES017949,2021-08-15,CLI027847,Caminho Português,Premium,6,Agosto,100422,78053,TikTok,Concluída
RES017950,2020-09-18,CLI011822,Via Francigena,Premium,2,Setembro,38241,23285,Indicação,Concluída
RES017951,2020-04-27,CLI009427,Caminho Português,Autoguiado,2,Abril,19852,14930,Google,Concluída
RES017952,2024-08-30,CLI005030,Caminho Português,Autoguiado,5,Agosto,65007,39750,Instagram,Concluída
RES017953,2024-01-10,CLI005506,Via Francigena,Autoguiado,2,Janeiro,20046,14187,Indicação,Concluída
RES017954,2024-08-30,CLI008241,Caminho Primitivo,Premium,3,Agosto,62360,39471,Indicação,Concluída
RES017955,2026-09-23,CLI007618,Via Francigena,Premium,5,Setembro,89838,65470,Google,Concluída
RES017956,2020-05-03,CLI025826,Caminho do Norte,Premium,1,Maio,17843,10425,Indicação,Reagendada
RES017957,2026-01-03,CLI027337,Caminho Francês,Premium,2,Janeiro,34844,22871,TikTok,Concluída
RES017958,2024-08-19,CLI021736,Caminho Francês,Guiado,3,Agosto,60504,43771,Indicação,Concluída
RES017959,2022-11-27,CLI025779,Caminho Primitivo,Guiado,2,Novembro,30528,23435,TikTok,Concluída
RES017960,2020-05-24,CLI027660,Caminho do Norte,Autoguiado,1,Maio,12144,7640,Indicação,Concluída
RES017961,2021-12-26,CLI004977,Caminho do Norte,Premium,2,Dezembro,34011,23107,Instagram,Reagendada
RES017962,2021-12-10,CLI022674,Caminho Português,Autoguiado,2,Dezembro,18699,12464,Indicação,Concluída
RES017963,2026-10-10,CLI024087,Via Francigena,Premium,1,Outubro,16430,12603,WhatsApp,Concluída
RES017964,2025-04-05,CLI022989,Caminho do Norte,Autoguiado,1,Abril,10846,7004,Indicação,Reagendada
RES017965,2026-04-24,CLI010421,Caminho Português,Premium,2,Abril,28668,21900,WhatsApp,Concluída
RES017966,2020-03-30,CLI025505,Caminho Primitivo,Premium,4,Março,48134,32280,Google,Concluída
RES017967,2023-05-11,CLI021193,Caminho Primitivo,Guiado,2,Maio,22122,15212,Facebook,Concluída
RES017968,2021-06-09,CLI008612,Caminho Francês,Guiado,2,Junho,40336,26934,YouTube,Concluída
RES017969,2021-04-01,CLI004175,Caminho Português,Autoguiado,2,Abril,23302,15359,YouTube,Concluída
RES017970,2023-06-22,CLI021587,Via Francigena,Premium,2,Junho,37460,23402,Indicação,Concluída
RES017971,2026-04-15,CLI010783,Caminho Francês,Guiado,4,Abril,59572,39716,Facebook,Concluída
RES017972,2024-02-23,CLI023296,Caminho Primitivo,Premium,2,Fevereiro,32508,21346,TikTok,Concluída
RES017973,2022-09-30,CLI021950,Caminho Primitivo,Premium,6,Setembro,104866,78590,TikTok,Concluída
RES017974,2023-06-16,CLI021591,Caminho do Norte,Autoguiado,1,Junho,10588,6289,Instagram,Concluída
RES017975,2023-04-04,CLI028169,Caminho do Norte,Autoguiado,2,Abril,20134,13049,TikTok,Concluída
RES017976,2023-05-13,CLI022175,Via Francigena,Premium,1,Maio,14508,8719,Google,Cancelada
RES017977,2021-09-29,CLI013255,Caminho Francês,Premium,3,Setembro,59631,38152,WhatsApp,Concluída
RES017978,2025-08-18,CLI006397,Caminho Português,Premium,3,Agosto,41899,25377,Facebook,Concluída
RES017979,2025-07-02,CLI014266,Via Francigena,Guiado,1,Julho,19008,11265,Facebook,Concluída
RES017980,2024-01-22,CLI015663,Caminho Primitivo,Autoguiado,4,Janeiro,38878,25994,WhatsApp,Concluída
RES017981,2020-09-09,CLI002246,Caminho do Norte,Premium,2,Setembro,35687,25149,Indicação,Concluída
RES017982,2026-08-03,CLI020541,Caminho Francês,Premium,2,Agosto,40655,28670,Instagram,Concluída
RES017983,2025-12-28,CLI013950,Caminho do Norte,Autoguiado,2,Dezembro,21769,14239,TikTok,Cancelada
RES017984,2024-03-25,CLI029730,Caminho Primitivo,Premium,2,Março,33915,25499,Instagram,Concluída
RES017985,2025-09-24,CLI020938,Caminho do Norte,Guiado,2,Setembro,27379,16074,Instagram,Reagendada
RES017986,2022-05-14,CLI007786,Caminho Francês,Premium,2,Maio,35662,25560,Google,Cancelada
RES017987,2023-01-29,CLI001697,Caminho Francês,Premium,4,Janeiro,81145,55398,YouTube,Cancelada
RES017988,2021-11-24,CLI006546,Caminho do Norte,Autoguiado,3,Novembro,38768,29304,TikTok,Concluída
RES017989,2023-01-02,CLI013189,Caminho Primitivo,Guiado,2,Janeiro,24708,16702,TikTok,Concluída
RES017990,2024-06-26,CLI013461,Caminho do Norte,Premium,3,Junho,57272,44051,Indicação,Concluída
RES017991,2026-12-25,CLI021395,Caminho Primitivo,Premium,2,Dezembro,38124,28369,Indicação,Concluída
RES017992,2021-02-07,CLI010483,Caminho do Norte,Autoguiado,1,Fevereiro,9362,5753,YouTube,Concluída
RES017993,2022-09-12,CLI006298,Via Francigena,Premium,4,Setembro,56494,44049,Facebook,Concluída
RES017994,2023-08-06,CLI009209,Caminho Primitivo,Autoguiado,2,Agosto,22772,15992,TikTok,Reagendada
RES017995,2022-09-05,CLI020461,Caminho do Norte,Autoguiado,4,Setembro,53768,31240,Google,Concluída
RES017996,2023-05-27,CLI010591,Caminho do Norte,Guiado,3,Maio,42007,28081,TikTok,Concluída
RES017997,2026-12-24,CLI018960,Via Francigena,Premium,3,Dezembro,65393,41855,Instagram,Concluída
RES017998,2022-07-10,CLI014922,Caminho Francês,Premium,4,Julho,92505,61928,WhatsApp,Concluída
RES017999,2024-06-21,CLI028881,Via Francigena,Premium,2,Junho,45348,33624,TikTok,Reagendada
RES018000,2026-02-02,CLI026673,Caminho do Norte,Guiado,1,Fevereiro,13604,8276,Instagram,Cancelada
RES018001,2024-06-03,CLI017755,Caminho do Norte,Guiado,1,Junho,17388,10479,WhatsApp,Concluída
RES018002,2020-02-22,CLI004415,Via Francigena,Premium,4,Fevereiro,62549,42523,YouTube,Concluída
RES018003,2021-10-25,CLI016510,Caminho Português,Autoguiado,4,Outubro,41676,26746,Instagram,Concluída
RES018004,2026-02-20,CLI017010,Caminho Primitivo,Guiado,4,Fevereiro,57984,33701,YouTube,Concluída
RES018005,2022-02-26,CLI018588,Caminho Português,Autoguiado,3,Fevereiro,33194,22310,WhatsApp,Concluída
RES018006,2020-01-12,CLI026849,Caminho Português,Autoguiado,1,Janeiro,10419,7437,Facebook,Concluída
RES018007,2026-05-27,CLI000887,Caminho Francês,Premium,6,Maio,116808,87311,Facebook,Concluída
RES018008,2024-03-21,CLI013206,Caminho do Norte,Autoguiado,2,Março,21139,16226,Facebook,Concluída
RES018009,2024-08-25,CLI021195,Via Francigena,Premium,1,Agosto,17415,11693,Indicação,Concluída
RES018010,2025-02-01,CLI029776,Caminho Português,Premium,1,Fevereiro,13330,10154,Google,Concluída
RES018011,2021-02-15,CLI017264,Caminho do Norte,Autoguiado,2,Fevereiro,25002,18552,WhatsApp,Concluída
RES018012,2021-11-07,CLI002640,Caminho Francês,Guiado,2,Novembro,28386,21258,WhatsApp,Concluída
RES018013,2024-07-27,CLI008700,Caminho Primitivo,Guiado,2,Julho,31853,18683,Facebook,Concluída
RES018014,2021-03-04,CLI024304,Caminho Primitivo,Guiado,1,Março,12692,9668,Instagram,Concluída
RES018015,2025-02-03,CLI012261,Via Francigena,Premium,3,Fevereiro,56564,37502,Google,Concluída
