id_cliente,Caminho Francês,Caminho Português,Caminho Primitivo,Caminho do Norte,Via Francigena
CLI003385,9.0,0.0,0.0,0.0,0.0
CLI003387,6.0,0.0,0.0,9.0,0.0
CLI003389,0.0,0.0,7.0,8.0,0.0
CLI003390,10.0,0.0,8.0,0.0,6.5
CLI003392,0.0,0.0,8.0,0.0,0.0
CLI003393,0.0,7.5,0.0,0.0,0.0
CLI003394,0.0,8.0,0.0,0.0,0.0
CLI003395,0.0,8.0,0.0,7.0,0.0
CLI003396,8.0,0.0,0.0,0.0,0.0
CLI003397,7.0,0.0,0.0,8.0,9.0
CLI003398,0.0,0.0,0.0,9.0,0.0
CLI003399,0.0,0.0,0.0,0.0,8.0
CLI003400,0.0,0.0,0.0,0.0,9.0
CLI003401,0.0,0.0,7.0,0.0,0.0
CLI003402,9.0,8.333333333333334,8.0,0.0,7.0
CLI003403,0.0,7.0,0.0,0.0,9.0
CLI003404,8.0,9.0,8.0,0.0,0.0
CLI003405,0.0,0.0,8.0,0.0,9.0
CLI003406,0.0,0.0,9.0,0.0,0.0
CLI003407,0.0,0.0,9.0,9.0,0.0
CLI003408,7.0,0.0,0.0,0.0,7.0
CLI003409,0.0,8.0,8.0,0.0,0.0
CLI003410,0.0,0.0,0.0,0.0,10.0
CLI003411,0.0,0.0,7.0,0.0,0.0
CLI003412,0.0,0.0,0.0,0.0,8.0
CLI003414,0.0,0.0,0.0,0.0,9.0
CLI003415,0.0,0.0,8.0,0.0,0.0
CLI003416,8.0,0.0,0.0,8.0,7.0
CLI003417,7.0,8.0,0.0,9.0,9.0
CLI003418,0.0,0.0,0.0,0.0,8.0
CLI003419,7.666666666666667,0.0,9.0,0.0,7.0
CLI003420,0.0,8.0,7.5,0.0,0.0
CLI003421,7.0,8.0,0.0,0.0,9.0
CLI003422,0.0,0.0,0.0,8.0,0.0
CLI003423,8.0,7.0,0.0,0.0,0.0
CLI003424,8.0,0.0,0.0,0.0,7.0
CLI003425,8.0,9.0,0.0,0.0,8.0
CLI003427,0.0,8.0,7.0,6.0,8.666666666666666
CLI003428,0.0,8.0,0.0,0.0,0.0
CLI003429,0.0,8.0,7.0,0.0,0.0
CLI003430,0.0,0.0,0.0,8.5,0.0
CLI003431,10.0,0.0,0.0,8.5,0.0
CLI003432,8.0,8.0,0.0,9.0,7.0
CLI003433,0.0,0.0,0.0,9.0,0.0
CLI003434,0.0,0.0,6.0,8.0,0.0
CLI003435,0.0,0.0,0.0,8.0,7.0
CLI003436,0.0,0.0,0.0,9.0,0.0
CLI003437,7.0,7.0,9.0,9.0,0.0
CLI003439,0.0,7.0,0.0,0.0,0.0
CLI003440,6.5,0.0,0.0,0.0,0.0
CLI003441,8.0,0.0,0.0,0.0,8.0
CLI003442,7.0,0.0,9.0,7.0,0.0
CLI003443,0.0,0.0,0.0,9.0,7.0
CLI003444,0.0,8.0,0.0,0.0,0.0
CLI003445,0.0,8.0,8.0,0.0,8.5
CLI003447,0.0,0.0,0.0,0.0,8.0
CLI003448,8.0,0.0,0.0,0.0,0.0
CLI003449,9.0,0.0,0.0,9.0,0.0
CLI003450,10.0,8.0,0.0,0.0,0.0
CLI003452,8.0,0.0,0.0,7.0,0.0
CLI003453,8.333333333333334,9.0,9.0,0.0,6.0
CLI003454,0.0,8.0,9.0,10.0,0.0
CLI003455,0.0,7.0,0.0,0.0,0.0
CLI003457,9.0,8.0,7.5,0.0,0.0
CLI003459,8.5,0.0,9.0,7.4,9.0
CLI003460,8.0,9.0,0.0,0.0,8.0
CLI003461,0.0,9.0,0.0,7.5,0.0
CLI003462,8.0,7.0,8.0,10.0,0.0
CLI003463,0.0,0.0,0.0,8.666666666666666,0.0
CLI003464,0.0,7.0,0.0,9.0,0.0
CLI003465,7.0,9.0,0.0,0.0,0.0
CLI003466,8.0,8.0,0.0,0.0,0.0
CLI003467,0.0,7.0,0.0,7.5,0.0
CLI003468,6.5,9.0,0.0,0.0,0.0
CLI003469,8.0,8.0,0.0,0.0,0.0
CLI003470,0.0,7.5,0.0,0.0,0.0
CLI003471,0.0,0.0,0.0,0.0,8.0
CLI003472,8.0,9.0,8.5,0.0,8.0
CLI003473,7.0,0.0,7.0,0.0,0.0
CLI003474,9.0,0.0,9.0,0.0,8.5
CLI003475,0.0,7.0,7.0,0.0,0.0
CLI003476,0.0,0.0,0.0,0.0,8.0
CLI003477,0.0,0.0,9.0,0.0,7.0
CLI003478,0.0,7.0,0.0,0.0,0.0
CLI003479,6.0,0.0,0.0,0.0,0.0
CLI003481,0.0,7.0,0.0,0.0,7.0
CLI003482,0.0,8.5,0.0,0.0,0.0
CLI003483,0.0,0.0,10.0,0.0,8.0
CLI003484,0.0,8.0,0.0,0.0,0.0
CLI003485,8.0,7.666666666666667,10.0,8.75,0.0
CLI003486,0.0,8.0,0.0,0.0,8.0
CLI003487,8.0,0.0,9.0,0.0,0.0
CLI003488,0.0,7.0,0.0,0.0,0.0
CLI003490,0.0,0.0,0.0,0.0,9.0
CLI003491,10.0,0.0,0.0,8.0,0.0
CLI003492,0.0,8.0,0.0,0.0,9.0
CLI003493,0.0,7.5,9.0,9.0,0.0
CLI003494,0.0,0.0,8.0,0.0,10.0
CLI003495,0.0,0.0,0.0,0.0,8.0
CLI003496,8.0,9.0,8.0,0.0,0.0
CLI003497,0.0,0.0,0.0,8.0,0.0
CLI003498,0.0,0.0,7.0,7.0,8.0
CLI003499,9.0,8.0,0.0,0.0,0.0
CLI003500,8.0,0.0,8.0,0.0,9.0
CLI003501,0.0,8.0,0.0,0.0,8.5
CLI003502,0.0,0.0,0.0,8.0,9.0
CLI003503,0.0,7.0,0.0,9.0,9.0
CLI003505,0.0,9.0,0.0,6.0,7.0
CLI003508,0.0,0.0,9.0,0.0,0.0
CLI003509,0.0,0.0,7.0,0.0,7.0
CLI003511,0.0,8.0,0.0,0.0,0.0
CLI003512,0.0,9.0,0.0,0.0,0.0
CLI003513,0.0,7.0,8.0,0.0,0.0
CLI003514,8.0,8.0,0.0,8.5,0.0
CLI003515,0.0,10.0,0.0,0.0,0.0
CLI003516,0.0,8.0,0.0,8.5,0.0
CLI003517,0.0,7.0,0.0,0.0,0.0
CLI003518,9.0,0.0,0.0,8.333333333333334,0.0
CLI003519,0.0,0.0,7.0,0.0,9.0
CLI003520,0.0,7.0,0.0,0.0,0.0
CLI003521,8.0,0.0,8.0,0.0,0.0
CLI003522,8.0,0.0,0.0,0.0,0.0
CLI003523,0.0,0.0,0.0,9.0,7.0
CLI003524,8.0,0.0,0.0,0.0,0.0
CLI003525,8.0,8.0,0.0,0.0,9.0
CLI003526,0.0,0.0,8.0,0.0,8.5
CLI003527,0.0,0.0,9.0,0.0,0.0
CLI003528,8.0,0.0,0.0,0.0,0.0
CLI003529,9.0,0.0,7.0,7.5,8.0
CLI003530,8.0,8.0,7.5,9.0,0.0
CLI003531,8.5,0.0,0.0,0.0,0.0
CLI003532,0.0,0.0,0.0,6.0,0.0
CLI003533,0.0,8.5,0.0,0.0,0.0
CLI003534,0.0,0.0,0.0,0.0,7.5
CLI003535,8.0,0.0,0.0,7.0,9.0
CLI003536,0.0,0.0,8.0,0.0,8.0
CLI003537,0.0,0.0,0.0,9.0,0.0
CLI003538,0.0,0.0,0.0,0.0,7.0
CLI003539,8.0,0.0,0.0,8.0,0.0
CLI003540,0.0,0.0,0.0,10.0,9.0
CLI003542,0.0,0.0,7.0,0.0,0.0
CLI003543,9.0,0.0,8.0,0.0,0.0
CLI003544,0.0,0.0,7.666666666666667,0.0,0.0
CLI003545,7.0,7.0,8.0,0.0,8.0
CLI003547,0.0,0.0,7.0,0.0,0.0
CLI003548,8.0,0.0,9.0,0.0,7.0
CLI003549,8.0,0.0,0.0,8.0,0.0
CLI003550,0.0,0.0,10.0,0.0,0.0
CLI003551,9.0,0.0,0.0,9.0,0.0
CLI003552,7.0,6.5,0.0,0.0,0.0
CLI003554,0.0,9.0,7.0,0.0,0.0
CLI003555,0.0,0.0,8.0,8.5,8.0
CLI003557,0.0,0.0,0.0,0.0,8.0
CLI003558,8.0,0.0,0.0,0.0,0.0
CLI003559,0.0,0.0,7.0,7.0,0.0
CLI003560,0.0,9.0,8.0,0.0,9.5
CLI003561,0.0,8.0,0.0,0.0,7.0
CLI003562,9.0,7.5,0.0,0.0,0.0
CLI003563,0.0,0.0,10.0,0.0,0.0
CLI003564,8.5,0.0,7.5,0.0,0.0
CLI003565,9.0,7.0,10.0,8.0,8.0
CLI003566,0.0,0.0,8.0,0.0,8.5
CLI003567,0.0,0.0,0.0,7.0,0.0
CLI003568,7.0,0.0,0.0,0.0,0.0
CLI003569,7.0,8.0,0.0,8.0,9.0
CLI003570,0.0,7.0,0.0,0.0,0.0
CLI003571,0.0,9.0,0.0,0.0,0.0
CLI003572,0.0,0.0,0.0,0.0,9.0
CLI003573,0.0,0.0,7.0,7.0,0.0
CLI003574,0.0,8.0,0.0,9.0,0.0
CLI003576,0.0,9.0,0.0,8.0,0.0
CLI003577,0.0,8.0,0.0,7.666666666666667,9.0
CLI003578,0.0,0.0,0.0,8.0,8.0
CLI003579,6.0,7.5,8.5,0.0,8.0
CLI003580,9.0,8.0,0.0,8.5,0.0
CLI003581,9.0,0.0,0.0,0.0,7.0
CLI003582,8.0,0.0,8.0,0.0,7.0
CLI003583,8.0,0.0,0.0,0.0,0.0
CLI003584,0.0,7.0,0.0,0.0,0.0
CLI003585,0.0,0.0,0.0,9.0,0.0
CLI003586,8.0,9.0,8.0,0.0,0.0
CLI003587,0.0,8.0,0.0,8.0,0.0
CLI003588,8.0,0.0,0.0,7.0,0.0
CLI003589,10.0,0.0,0.0,9.0,0.0
CLI003590,0.0,0.0,0.0,8.0,8.0
CLI003591,7.0,0.0,0.0,0.0,7.0
CLI003592,8.5,0.0,9.0,0.0,0.0
CLI003593,0.0,0.0,7.0,0.0,0.0
CLI003594,0.0,8.0,0.0,9.0,0.0
CLI003595,0.0,7.0,0.0,8.0,0.0
CLI003596,7.5,9.0,0.0,8.0,8.0
CLI003597,8.0,0.0,0.0,0.0,7.0
CLI003598,0.0,0.0,0.0,0.0,8.0
CLI003599,0.0,0.0,0.0,6.0,0.0
CLI003600,0.0,6.0,9.0,0.0,6.0
CLI003601,0.0,7.0,0.0,8.0,0.0
CLI003602,0.0,0.0,9.0,0.0,0.0
CLI003603,9.0,7.5,0.0,0.0,9.0
CLI003604,8.0,0.0,0.0,9.0,9.0
CLI003605,0.0,0.0,7.0,7.0,8.0
CLI003606,0.0,8.0,0.0,8.0,0.0
CLI003607,10.0,7.0,10.0,0.0,8.0
CLI003608,0.0,0.0,0.0,0.0,7.0
CLI003609,0.0,0.0,0.0,10.0,0.0
CLI003610,0.0,0.0,8.0,9.0,8.0
CLI003611,8.0,8.0,0.0,0.0,0.0
CLI003612,0.0,0.0,8.0,9.0,9.0
CLI003613,8.0,0.0,0.0,0.0,0.0
CLI003614,0.0,8.0,0.0,9.0,0.0
CLI003615,8.0,0.0,0.0,0.0,8.0
CLI003616,0.0,0.0,9.0,0.0,8.0
CLI003617,7.0,0.0,0.0,0.0,0.0
CLI003619,0.0,7.0,0.0,8.666666666666666,0.0
CLI003620,0.0,8.0,8.0,0.0,0.0
CLI003621,0.0,0.0,7.0,9.0,8.0
CLI003623,0.0,0.0,0.0,7.5,0.0
CLI003624,0.0,8.0,0.0,0.0,7.0
CLI003625,7.333333333333333,0.0,7.0,10.0,0.0
CLI003626,0.0,0.0,7.0,0.0,0.0
CLI003627,8.0,0.0,9.0,0.0,0.0
CLI003629,7.0,9.0,9.0,8.333333333333334,0.0
CLI003630,7.0,9.5,0.0,0.0,8.5
CLI003631,8.0,8.0,0.0,0.0,0.0
CLI003632,0.0,8.0,0.0,0.0,0.0
CLI003633,0.0,0.0,0.0,0.0,7.0
CLI003634,0.0,7.0,8.0,0.0,8.0
CLI003635,0.0,0.0,0.0,0.0,8.0
CLI003636,8.0,8.0,0.0,7.5,0.0
CLI003637,0.0,9.0,8.0,8.0,8.0
CLI003638,9.0,8.0,0.0,0.0,0.0
CLI003639,0.0,9.0,8.0,0.0,0.0
CLI003640,0.0,0.0,8.5,0.0,0.0
CLI003641,8.0,0.0,0.0,7.0,0.0
CLI003642,0.0,0.0,0.0,8.0,0.0
CLI003643,7.0,0.0,0.0,0.0,0.0
CLI003644,9.0,6.5,0.0,8.0,8.0
CLI003645,8.0,0.0,0.0,0.0,0.0
CLI003646,0.0,0.0,0.0,0.0,7.0
CLI003648,0.0,9.0,8.666666666666666,0.0,0.0
CLI003649,7.0,0.0,7.0,7.5,0.0
CLI003650,0.0,8.5,10.0,0.0,0.0
CLI003651,0.0,9.0,0.0,0.0,0.0
CLI003652,0.0,7.0,8.0,8.0,0.0
CLI003653,9.0,8.0,0.0,0.0,0.0
CLI003654,0.0,7.0,0.0,0.0,9.0
CLI003655,0.0,8.0,0.0,0.0,0.0
CLI003656,8.0,0.0,0.0,0.0,9.0
CLI003657,8.5,0.0,8.0,8.0,0.0
CLI003658,0.0,8.0,7.5,0.0,8.5
CLI003659,0.0,0.0,9.0,0.0,7.0
CLI003660,0.0,10.0,8.0,0.0,0.0
CLI003661,9.0,0.0,0.0,0.0,0.0
CLI003662,9.0,9.5,7.0,8.0,6.0
CLI003663,0.0,0.0,0.0,0.0,8.5
CLI003664,8.0,8.0,0.0,0.0,7.0
CLI003665,0.0,7.0,0.0,8.0,7.0
CLI003666,0.0,6.0,0.0,0.0,0.0
CLI003667,8.0,0.0,7.0,7.0,10.0
CLI003668,0.0,0.0,0.0,0.0,8.5
CLI003669,8.0,6.5,8.0,0.0,0.0
CLI003670,0.0,0.0,9.0,9.0,8.0
CLI003671,0.0,0.0,0.0,9.0,8.5
CLI003672,0.0,8.0,7.0,0.0,8.0
CLI003673,10.0,0.0,0.0,0.0,0.0
CLI003674,9.0,0.0,7.0,9.0,0.0
CLI003675,0.0,7.0,6.0,0.0,0.0
CLI003676,7.0,0.0,0.0,9.0,0.0
CLI003677,8.0,0.0,7.0,8.0,0.0
CLI003678,9.0,9.0,0.0,0.0,10.0
CLI003679,9.0,0.0,0.0,7.5,9.0
CLI003680,0.0,0.0,0.0,0.0,9.0
CLI003681,0.0,0.0,9.0,8.5,0.0
CLI003682,8.0,0.0,0.0,0.0,0.0
CLI003683,0.0,0.0,0.0,0.0,9.0
CLI003684,0.0,0.0,9.0,0.0,0.0
CLI003685,8.0,0.0,0.0,0.0,7.0
CLI003686,7.0,0.0,0.0,0.0,0.0
CLI003687,7.0,0.0,9.0,0.0,10.0
CLI003688,0.0,0.0,8.0,7.0,0.0
CLI003689,7.0,0.0,0.0,9.0,8.0
CLI003692,8.0,0.0,0.0,0.0,8.0
CLI003693,0.0,8.5,8.0,0.0,0.0
CLI003694,8.0,0.0,0.0,0.0,0.0
CLI003695,0.0,8.0,0.0,8.0,0.0
CLI003696,0.0,8.0,7.0,0.0,0.0
CLI003697,0.0,10.0,0.0,0.0,0.0
CLI003698,7.333333333333333,8.0,0.0,0.0,8.0
CLI003699,9.0,0.0,8.0,8.0,0.0
CLI003700,0.0,0.0,10.0,0.0,7.0
CLI003701,8.0,0.0,0.0,8.0,0.0
CLI003702,8.0,0.0,0.0,0.0,0.0
CLI003703,9.0,0.0,0.0,8.0,9.0
CLI003704,8.0,0.0,8.0,6.5,0.0
CLI003705,0.0,8.0,6.0,8.0,7.0
CLI003706,0.0,9.0,0.0,10.0,7.0
CLI003708,9.0,0.0,0.0,9.0,0.0
CLI003709,8.0,0.0,7.0,0.0,9.0
CLI003710,0.0,0.0,0.0,0.0,7.0
CLI003711,0.0,0.0,0.0,8.0,0.0
CLI003712,8.0,0.0,8.0,0.0,0.0
CLI003713,0.0,0.0,0.0,7.0,0.0
CLI003715,0.0,7.0,6.0,8.0,0.0
CLI003716,0.0,0.0,9.5,0.0,0.0
CLI003717,9.0,0.0,0.0,9.0,8.0
CLI003718,7.0,6.0,9.0,0.0,0.0
CLI003719,0.0,0.0,0.0,0.0,8.0
CLI003720,9.0,0.0,0.0,9.0,0.0
CLI003721,0.0,9.0,7.0,0.0,8.0
CLI003722,0.0,8.0,9.0,9.0,7.0
CLI003723,6.0,0.0,7.0,0.0,0.0
CLI003724,7.0,0.0,9.0,0.0,0.0
CLI003725,10.0,0.0,0.0,8.5,0.0
CLI003726,6.0,0.0,0.0,0.0,7.0
CLI003727,8.0,0.0,0.0,8.0,8.0
CLI003728,0.0,0.0,7.0,10.0,9.0
CLI003729,8.0,0.0,7.0,8.0,0.0
CLI003730,0.0,0.0,8.0,0.0,10.0
CLI003731,0.0,8.333333333333334,8.0,0.0,7.0
CLI003732,7.0,0.0,0.0,0.0,8.0
CLI003733,0.0,8.0,0.0,0.0,8.0
CLI003734,7.666666666666667,8.0,0.0,0.0,0.0
CLI003735,0.0,9.0,0.0,0.0,0.0
CLI003736,7.5,0.0,9.0,0.0,9.0
CLI003737,7.0,0.0,0.0,7.0,9.0
CLI003738,6.0,8.0,0.0,8.0,9.0
CLI003739,0.0,0.0,7.0,0.0,0.0
CLI003740,0.0,0.0,7.333333333333333,8.0,8.0
CLI003741,9.0,9.0,0.0,0.0,0.0
CLI003742,0.0,0.0,9.0,7.666666666666667,10.0
CLI003743,9.0,9.0,8.0,0.0,0.0
CLI003744,7.0,8.0,9.0,0.0,0.0
CLI003745,0.0,0.0,7.0,0.0,0.0
CLI003746,7.0,9.0,0.0,8.0,8.0
CLI003747,0.0,7.0,8.0,9.0,8.0
CLI003748,8.0,0.0,6.5,0.0,0.0
CLI003749,7.0,0.0,0.0,0.0,8.5
CLI003750,0.0,0.0,9.0,8.5,0.0
CLI003751,8.0,9.0,0.0,0.0,9.0
CLI003752,0.0,0.0,8.0,0.0,0.0
CLI003753,9.0,0.0,0.0,0.0,8.0
CLI003754,0.0,7.0,0.0,0.0,0.0
CLI003755,8.0,0.0,0.0,0.0,0.0
CLI003756,0.0,9.0,9.0,0.0,0.0
CLI003757,7.0,7.0,0.0,0.0,8.0
CLI003758,0.0,9.0,0.0,10.0,8.5
CLI003759,0.0,9.0,9.0,0.0,0.0
CLI003760,0.0,0.0,0.0,0.0,7.0
CLI003761,6.0,0.0,0.0,6.5,0.0
CLI003762,8.0,8.0,8.0,0.0,0.0
CLI003763,9.0,0.0,9.0,0.0,0.0
CLI003765,0.0,0.0,9.0,7.0,8.0
CLI003766,6.0,0.0,8.0,0.0,0.0
CLI003767,7.0,0.0,0.0,7.0,8.0
CLI003768,0.0,8.0,7.0,0.0,0.0
CLI003769,8.0,0.0,0.0,9.0,0.0
CLI003770,8.0,0.0,0.0,0.0,8.5
CLI003771,8.0,0.0,7.0,8.0,9.0
CLI003772,9.0,7.5,8.0,0.0,0.0
CLI003774,0.0,8.0,7.0,8.0,6.0
CLI003775,8.0,6.0,9.0,0.0,0.0
CLI003776,0.0,7.0,0.0,0.0,8.0
CLI003777,7.0,0.0,0.0,0.0,9.0
CLI003778,9.0,0.0,0.0,0.0,8.0
CLI003779,0.0,8.5,0.0,0.0,0.0
CLI003780,9.0,0.0,0.0,7.0,9.0
CLI003781,0.0,0.0,7.0,0.0,7.0
CLI003782,0.0,0.0,0.0,9.5,9.0
CLI003783,6.5,9.0,0.0,0.0,0.0
CLI003784,9.0,9.0,0.0,0.0,7.0
CLI003785,0.0,8.0,0.0,0.0,0.0
CLI003786,0.0,0.0,0.0,0.0,9.0
CLI003787,0.0,8.0,0.0,0.0,0.0
CLI003788,0.0,0.0,7.0,7.5,0.0
CLI003789,8.666666666666666,9.0,10.0,0.0,8.0
CLI003790,0.0,9.0,0.0,0.0,0.0
CLI003791,9.0,7.0,0.0,8.0,9.0
CLI003792,7.0,8.0,8.5,8.0,0.0
CLI003793,0.0,8.0,7.0,0.0,0.0
CLI003794,8.5,9.0,8.0,9.0,8.0
CLI003795,0.0,0.0,9.0,7.0,0.0
CLI003796,8.0,0.0,8.0,0.0,8.0
CLI003797,0.0,0.0,0.0,0.0,7.0
CLI003798,0.0,0.0,8.0,0.0,0.0
CLI003799,0.0,9.0,0.0,8.0,9.0
CLI003800,8.0,0.0,0.0,0.0,0.0
CLI003801,8.0,0.0,0.0,0.0,0.0
CLI003802,0.0,8.0,0.0,7.0,0.0
CLI003803,8.0,9.0,9.0,0.0,8.0
CLI003804,0.0,0.0,0.0,0.0,8.0
CLI003805,0.0,0.0,7.5,9.0,0.0
CLI003806,9.0,0.0,7.0,8.0,9.0
CLI003807,0.0,9.0,0.0,0.0,8.0
CLI003808,8.0,8.0,7.0,0.0,0.0
CLI003809,0.0,0.0,0.0,9.0,0.0
CLI003810,0.0,0.0,8.5,0.0,0.0
CLI003811,0.0,0.0,0.0,9.0,0.0
CLI003812,0.0,0.0,9.0,0.0,8.0
CLI003813,6.0,8.0,0.0,0.0,9.0
CLI003814,0.0,0.0,9.0,0.0,8.0
CLI003815,0.0,0.0,7.0,0.0,8.0
CLI003816,0.0,9.0,8.0,9.0,8.5
CLI003817,0.0,0.0,0.0,8.5,9.0
CLI003818,0.0,7.0,0.0,0.0,8.0
CLI003819,0.0,0.0,8.0,0.0,7.0
CLI003820,7.0,0.0,0.0,8.0,8.0
CLI003821,0.0,8.0,0.0,0.0,0.0
CLI003822,0.0,8.5,0.0,7.0,8.0
CLI003823,0.0,0.0,0.0,0.0,8.0
CLI003824,0.0,0.0,7.5,8.0,0.0
CLI003826,7.5,0.0,0.0,0.0,0.0
CLI003827,7.0,8.0,9.0,7.0,9.0
CLI003828,0.0,0.0,0.0,0.0,7.0
CLI003829,9.5,0.0,0.0,0.0,0.0
CLI003830,9.0,0.0,0.0,9.0,0.0
CLI003831,0.0,0.0,0.0,7.0,0.0
CLI003833,0.0,8.0,0.0,7.0,9.0
CLI003835,8.5,0.0,0.0,0.0,0.0
CLI003836,9.0,0.0,8.333333333333334,0.0,7.0
CLI003837,0.0,0.0,0.0,8.0,8.0
CLI003838,8.0,0.0,9.0,8.0,0.0
CLI003839,8.5,8.0,9.0,0.0,0.0
CLI003840,0.0,7.0,0.0,0.0,0.0
CLI003841,0.0,0.0,9.0,9.0,7.0
CLI003842,0.0,0.0,0.0,10.0,0.0
CLI003843,0.0,8.5,0.0,0.0,0.0
CLI003844,0.0,8.0,0.0,0.0,0.0
CLI003845,7.0,0.0,7.0,0.0,0.0
CLI003846,0.0,0.0,9.0,0.0,0.0
CLI003847,0.0,8.0,0.0,0.0,0.0
CLI003848,0.0,9.0,9.0,8.0,0.0
CLI003849,9.0,0.0,9.0,9.0,7.5
CLI003850,0.0,0.0,9.0,8.0,0.0
CLI003851,8.0,8.5,0.0,0.0,0.0
CLI003852,0.0,9.0,0.0,0.0,0.0
CLI003853,9.0,8.0,9.0,8.5,0.0
CLI003854,0.0,8.0,0.0,0.0,0.0
CLI003855,8.0,7.0,0.0,7.0,0.0
CLI003856,0.0,10.0,0.0,8.0,9.0
CLI003857,0.0,8.5,0.0,0.0,0.0
CLI003858,9.0,8.0,9.0,0.0,0.0
CLI003859,9.0,0.0,0.0,9.0,0.0
CLI003860,0.0,8.0,7.0,0.0,0.0
CLI003861,0.0,0.0,0.0,0.0,9.0
CLI003862,0.0,9.0,7.0,0.0,0.0
CLI003863,0.0,8.5,0.0,0.0,8.0
CLI003864,8.5,8.5,0.0,0.0,7.5
CLI003865,0.0,0.0,8.5,0.0,0.0
CLI003866,0.0,7.0,0.0,7.666666666666667,0.0
CLI003867,0.0,0.0,8.0,9.0,0.0
CLI003868,9.0,7.0,0.0,0.0,0.0
CLI003870,0.0,8.0,8.0,0.0,0.0
CLI003871,0.0,0.0,0.0,8.0,0.0
CLI003872,8.5,9.0,7.0,7.0,8.0
CLI003873,9.0,0.0,9.0,9.0,10.0
CLI003875,0.0,0.0,7.0,0.0,0.0
CLI003876,9.0,0.0,7.0,0.0,0.0
CLI003877,0.0,0.0,10.0,0.0,0.0
CLI003878,0.0,0.0,0.0,0.0,7.5
CLI003879,9.0,7.0,0.0,9.0,7.5
CLI003880,8.0,8.0,0.0,8.0,0.0
CLI003881,0.0,7.0,6.5,0.0,0.0
CLI003882,8.0,0.0,8.0,0.0,0.0
CLI003883,0.0,0.0,6.0,8.0,0.0
CLI003884,0.0,0.0,6.5,0.0,0.0
CLI003885,0.0,0.0,6.0,7.0,9.0
CLI003886,0.0,8.0,0.0,0.0,0.0
CLI003888,7.0,0.0,9.0,8.5,8.0
CLI003889,0.0,8.0,0.0,0.0,9.0
CLI003890,0.0,0.0,0.0,10.0,0.0
CLI003891,0.0,0.0,8.0,7.0,0.0
CLI003892,7.0,8.0,0.0,0.0,8.0
CLI003893,8.0,0.0,8.0,0.0,0.0
CLI003894,0.0,0.0,9.0,0.0,7.0
CLI003896,0.0,0.0,8.0,8.0,6.0
CLI003897,0.0,0.0,8.0,9.0,9.0
CLI003898,7.0,0.0,0.0,0.0,0.0
CLI003899,8.0,9.0,0.0,9.0,8.0
CLI003900,0.0,8.0,8.0,0.0,8.0
CLI003901,8.5,6.0,0.0,0.0,0.0
CLI003902,0.0,8.0,8.0,8.5,8.0
CLI003903,0.0,8.0,0.0,0.0,0.0
CLI003904,0.0,0.0,9.0,7.0,8.0
CLI003905,8.0,7.0,7.666666666666667,0.0,8.5
CLI003906,0.0,0.0,0.0,9.0,0.0
CLI003907,8.0,8.0,0.0,0.0,7.5
CLI003908,0.0,8.0,9.0,0.0,0.0
CLI003909,9.0,8.0,7.5,0.0,7.0
CLI003910,7.5,0.0,8.0,0.0,0.0
CLI003911,7.0,0.0,0.0,0.0,8.5
CLI003912,0.0,0.0,0.0,9.0,9.0
CLI003913,0.0,0.0,0.0,8.0,0.0
CLI003914,9.0,0.0,0.0,0.0,7.0
CLI003915,0.0,0.0,7.0,9.0,0.0
CLI003916,0.0,9.0,0.0,7.0,0.0
CLI003917,9.0,0.0,0.0,0.0,8.0
CLI003918,0.0,8.0,0.0,0.0,0.0
CLI003919,0.0,0.0,0.0,9.0,0.0
CLI003920,0.0,0.0,0.0,7.0,0.0
CLI003921,0.0,0.0,0.0,0.0,7.0
CLI003922,0.0,0.0,0.0,8.0,0.0
CLI003923,8.0,0.0,0.0,0.0,8.5
CLI003924,7.0,0.0,0.0,7.5,0.0
CLI003925,9.0,0.0,0.0,0.0,0.0
CLI003926,0.0,0.0,0.0,7.0,8.5
CLI003927,0.0,9.0,0.0,7.0,0.0
CLI003929,0.0,0.0,0.0,9.0,0.0
CLI003930,0.0,0.0,0.0,9.0,0.0
CLI003931,8.0,0.0,8.0,0.0,9.0
CLI003932,0.0,0.0,0.0,0.0,8.0
CLI003933,0.0,0.0,0.0,0.0,8.0
CLI003934,0.0,0.0,7.0,0.0,0.0
CLI003935,9.0,0.0,10.0,0.0,8.0
CLI003937,0.0,0.0,0.0,7.0,6.0
CLI003938,0.0,0.0,0.0,6.0,0.0
CLI003939,8.0,0.0,0.0,0.0,0.0
CLI003940,9.0,7.666666666666667,0.0,8.0,7.0
CLI003942,0.0,0.0,8.0,8.0,9.0
CLI003943,7.0,0.0,0.0,8.0,0.0
CLI003944,6.0,8.333333333333334,0.0,0.0,7.5
CLI003945,0.0,0.0,0.0,8.0,0.0
CLI003946,9.0,9.0,0.0,0.0,8.0
CLI003947,0.0,0.0,0.0,0.0,9.0
CLI003949,0.0,0.0,0.0,10.0,0.0
CLI003950,0.0,8.0,0.0,9.0,0.0
CLI003951,0.0,0.0,7.666666666666667,8.0,0.0
CLI003952,8.0,0.0,0.0,0.0,0.0
CLI003953,0.0,7.5,0.0,7.0,0.0
CLI003954,0.0,0.0,0.0,0.0,8.0
CLI003955,0.0,0.0,0.0,7.0,0.0
CLI003956,0.0,9.0,9.0,8.0,7.0
CLI003957,0.0,7.0,9.0,0.0,0.0
CLI003958,0.0,8.0,0.0,0.0,0.0
